UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
3126,August 04 2023,DOG,AMERICAN BULLY,6,M,FALSE,Queens,11416
3127,August 04 2023,DOG,BULL DOG MIX,4,M,TRUE,Queens,11365
3129,August 04 2023,DOG,Shih Tzu,10,M,TRUE,Queens,11366
3131,August 08 2023,DOG,Maltese,3,M,TRUE,Queens,
3135,August 05 2023,DOG,PARSON RUSSEL / JINDO MIX,3,M,TRUE,Queens,11101
3149,August 11 2023,DOG,MIXED,1,M,FALSE,Queens,11377
3154,August 14 2023,DOG,Bull dog,3,M,TRUE,Queens,11104
3156,August 14 2023,DOG,German Shepherd,11M,M,FALSE,Queens,11435
3157,August 15 2023,DOG,"Poodle, Miniature",,M,FALSE,Queens,
3159,August 15 2023,DOG,HOUND MIX,1,M,FALSE,Queens,11360
3161,August 15 2023,DOG,Staffordshire Bull Terrier,2,M,FALSE,Queens,11426
3162,August 16 2023,DOG,American Staffordshire Terrier,8M,M,FALSE,Queens,11385
3163,August 10 2023,DOG,Pit Bull,7,M,TRUE,Queens,11385
3164,August 16 2023,DOG,MIXED,1,M,FALSE,Queens,
3166,August 17 2023,DOG,Akita,4,M,TRUE,Queens,11362
3167,August 16 2023,DOG,Pomeranian,3,M,TRUE,Queens,11414
3171,August 17 2023,DOG,PIT BULL / CHIHUAHUA MIX,2,M,FALSE,Queens,11426
3174,August 20 2023,DOG,Labrador Retriever Crossbreed,6,M,TRUE,Queens,11375
3176,August 21 2023,DOG,Bichon Frise,10,M,TRUE,Queens,
3179,August 18 2023,DOG,Shih Tzu,9,M,TRUE,Queens,11368
3182,August 23 2023,DOG,Golden Retriever,5,M,FALSE,Queens,11693
3187,August 23 2023,DOG,AMERICAN BULLY,2,M,FALSE,Queens,11374
3189,August 26 2023,DOG,LHASA APSO / MALTESE,5,M,FALSE,Queens,11436
3195,August 26 2023,DOG,MIXED,1,M,FALSE,Queens,11101
3197,August 26 2023,DOG,American Staffordshire Terrier,1,M,FALSE,Queens,
3200,August 27 2023,DOG,"Poodle, Miniature",1,M,FALSE,Queens,11373
3201,August 01 2023,DOG,Pit Bull,5,M,FALSE,Queens,11416
3202,August 28 2023,DOG,MIXED,6,M,FALSE,Queens,11375
3205,August 29 2023,DOG,Pit Bull,3,M,FALSE,Queens,11375
3207,August 29 2023,DOG,Shiba Inu,6,M,FALSE,Queens,11375
3209,August 30 2023,DOG,Pit Bull,10M,M,TRUE,Queens,11374
3212,August 25 2023,DOG,MIXED,4,M,FALSE,Queens,11378
3214,August 29 2023,DOG,Cane Corso,3,M,FALSE,Queens,11104
3215,August 31 2023,DOG,SHIH TZU MIX,6,M,FALSE,Queens,11413
3220,September 03 2023,DOG,Yorkshire Terrier,4,M,FALSE,Queens,11377
3223,September 05 2023,DOG,Siberian Husky,,M,FALSE,Queens,11434
3224,August 27 2023,DOG,MIXED,10,M,FALSE,Queens,11356
3225,September 05 2023,DOG,MIXED,10,M,FALSE,Queens,11356
3226,September 03 2023,DOG,MIXED,2,M,FALSE,Queens,11357
3227,September 06 2023,DOG,GOLDENDOODLE,10M,M,FALSE,Queens,11435
3230,August 23 2023,DOG,GOLDENDOODLE,1,M,TRUE,Queens,11693
3237,July 08 2023,DOG,Siberian Husky,5,M,TRUE,Queens,11357
3242,September 01 2023,DOG,MIXED,6,M,FALSE,Queens,11355
3243,September 06 2023,DOG,MIXED,6,M,FALSE,Queens,11355
3248,September 03 2023,DOG,MIXED,4,M,FALSE,Queens,11365
3250,September 14 2023,DOG,"Collie, Border",1,M,TRUE,Queens,11374
3251,September 12 2023,DOG,MIXED,1,M,FALSE,Queens,11433
3252,September 12 2023,DOG,Pit Bull,7,M,TRUE,Queens,11102
3254,September 16 2023,DOG,BULLY,1,M,FALSE,Queens,11369
3255,September 13 2023,DOG,Shiba Inu,1,M,FALSE,Queens,11354
3256,September 15 2023,DOG,Labrador Retriever Crossbreed,1,M,FALSE,Queens,11421
3259,September 16 2023,DOG,Pug,11,M,TRUE,Queens,11101
3262,September 19 2023,DOG,Yorkshire Terrier,5,M,TRUE,Queens,11105
3263,September 16 2023,DOG,MALTIPOO MIX,10,M,TRUE,Queens,11105
3264,September 16 2023,DOG,RAT TERRIER,3,M,FALSE,Queens,11385
3265,September 17 2023,DOG,AMERICAN BULLY,10M,M,TRUE,Queens,11004
3266,September 17 2023,DOG,Maltese,9,M,TRUE,Queens,11377
3271,September 20 2023,DOG,"Bull Dog, French",3,M,FALSE,Queens,11417
3274,September 21 2023,DOG,Bull dog,9,M,FALSE,Queens,
3276,September 22 2023,DOG,Shih Tzu,12,M,FALSE,Queens,11368
3280,September 21 2023,DOG,Pit Bull,1,M,FALSE,Queens,11356
3282,September 24 2023,DOG,Akita,4,M,TRUE,Queens,11385
3284,September 24 2023,DOG,Siberian Husky,2,M,FALSE,Queens,11421
3286,September 25 2023,DOG,Siberian Husky,8,M,FALSE,Queens,11372
3290,September 26 2023,DOG,Golden Retriever,8,M,TRUE,Queens,11366
3296,September 26 2023,DOG,"TERRIER, AMERICAN PIT BULL",1,M,TRUE,Queens,11428
3302,September 24 2023,DOG,UNKNOWN,4,M,FALSE,Queens,11435
3304,September 29 2023,DOG,Maltese,6,M,TRUE,Queens,11415
3305,September 26 2023,DOG,AMERICAN BULL DOG,,M,FALSE,Queens,11370
3307,October 03 2023,DOG,American Eskimo,3,M,TRUE,Queens,11367
3308,October 03 2023,DOG,American Eskimo,2,M,FALSE,Queens,11367
3312,October 02 2023,DOG,Shih Tzu,6,M,TRUE,Queens,11373
3315,October 04 2023,DOG,Chihuahua,2,M,FALSE,Queens,11368
3316,October 08 2023,DOG,UNKNOWN,,M,FALSE,Queens,11377
3319,October 08 2023,DOG,Siberian Husky,6,M,FALSE,Queens,11373
3320,October 10 2023,DOG,Puggle,10,M,TRUE,Queens,11360
3323,October 07 2023,DOG,Labrador Retriever Crossbreed,,M,TRUE,Queens,
3328,October 13 2023,DOG,BULL TERRIER,3,M,FALSE,Queens,11434
3332,October 19 2023,DOG,Maltese,7,M,FALSE,Queens,11373
3337,October 17 2023,DOG,Shih Tzu,7,M,FALSE,Queens,11373
3340,October 21 2023,DOG,UNKNOWN,4,M,FALSE,Queens,11413
3341,October 09 2023,DOG,UNKNOWN,3,M,FALSE,Queens,11372
3344,October 20 2023,DOG,Akita,4,M,TRUE,Queens,
3346,October 22 2023,DOG,SHIH TZU / LHASA APSO MIX,4,M,TRUE,Queens,11105
3350,October 23 2023,DOG,BOSTON,4,M,FALSE,Queens,
3351,October 07 2023,DOG,Labrador Retriever,6,M,FALSE,Queens,11104
3359,October 26 2023,DOG,UNKNOWN,1,M,FALSE,Queens,11420
3360,October 26 2023,DOG,"Bull Dog, French",2M,M,FALSE,Queens,11432
3365,October 24 2023,DOG,Bull dog,1,M,FALSE,Queens,
3367,October 29 2023,DOG,"Poodle, Miniature",1,M,FALSE,Queens,
3369,October 29 2023,DOG,"Poodle, Miniature",1,M,FALSE,Queens,
3371,October 29 2023,DOG,"Poodle, Miniature",1,M,FALSE,Queens,
3374,October 22 2023,DOG,UNKNOWN,7,M,TRUE,Queens,11368
3388,November 06 2023,DOG,LAB MIX,9,M,TRUE,Queens,
3391,November 05 2023,DOG,PIT BULL / SHEPHERD MIX,2,M,FALSE,Queens,11411
3394,October 19 2023,DOG,German Shepherd,2,M,FALSE,Queens,
3396,November 06 2023,DOG,HUSKY,2,M,FALSE,Queens,
3400,November 11 2023,DOG,Havanese,4,M,TRUE,Queens,11420
3404,November 12 2023,DOG,Pit Bull,3,M,FALSE,Queens,11385
3405,November 13 2023,DOG,"Bull Dog, English",4,M,TRUE,Queens,11417
3406,November 10 2023,DOG,Pit Bull,2,M,TRUE,Queens,11365
3407,November 10 2023,DOG,AMERICAN BULLY,5,M,FALSE,Queens,11433
3408,November 11 2023,DOG,UNKNOWN,2,M,FALSE,Queens,11436
3409,November 09 2023,DOG,Pomeranian,7,M,TRUE,Queens,
3410,November 09 2023,DOG,Cane Corso,8M,M,TRUE,Queens,11372
3412,November 15 2023,DOG,MIXED,1,M,FALSE,Queens,11372
3420,November 15 2023,DOG,SHIH-POO MIX,1,M,FALSE,Queens,11378
3424,November 17 2023,DOG,Pit Bull,13,M,TRUE,Queens,
3431,November 18 2023,DOG,SHIH TZU MIX,8,M,TRUE,Queens,11385
3439,November 26 2023,DOG,COONHOUND,2,M,FALSE,Queens,11418
3446,November 23 2023,DOG,Shih Tzu,6,M,FALSE,Queens,11374
3449,November 28 2023,DOG,PRESA CANARIO,3,M,TRUE,Queens,11420
3451,November 29 2023,DOG,Shih Tzu,2,M,FALSE,Queens,11373
3458,December 02 2023,DOG,Labrador Retriever Crossbreed,4,M,TRUE,Queens,11106
3467,December 06 2023,DOG,Pit Bull,4,M,FALSE,Queens,11354
3482,December 14 2023,DOG,Chihuahua Crossbreed,12,M,FALSE,Queens,11101
3484,December 09 2023,DOG,UNKNOWN,4,M,TRUE,Queens,
3486,December 14 2023,DOG,Shih Tzu,6,M,TRUE,Queens,11365
3496,December 22 2023,DOG,MIXED,1,M,FALSE,Queens,11433
3499,December 23 2023,DOG,NORWEGIAN ELKHOUND / SHEPHERD MIX,1,M,FALSE,Queens,11104
3500,December 23 2023,DOG,PIT BULL / LABRADOR MIX,3,M,TRUE,Queens,11422
3503,December 27 2023,DOG,English Springer Spaniel,10,M,TRUE,Queens,11363
3506,December 28 2023,DOG,Pit Bull,10,M,FALSE,Queens,11412
3507,December 24 2023,DOG,MIXED,2,M,FALSE,Queens,11423
3508,November 24 2023,DOG,MIXED,2,M,FALSE,Queens,11423
3509,December 27 2023,DOG,MIXED,2,M,FALSE,Queens,11423
3510,December 31 2023,DOG,CHIHUAHIA MIX,3,M,TRUE,Queens,11356
3512,December 30 2023,DOG,German Shepherd,3,M,FALSE,Queens,11420
3517,November 23 2023,DOG,Bull dog,3,M,FALSE,Queens,11422
3521,January 14 2023,DOG,POODLE,2,M,FALSE,Queens,11378
3522,December 12 2023,DOG,AMERICAN BULLY,,M,FALSE,Queens,11354
3523,November 03 2023,DOG,Rottweiler,7,M,TRUE,Queens,
3524,November 03 2023,DOG,Rottweiler,7,M,TRUE,Queens,
11445,January 05 2018,DOG,ROTTWEILER / SHEPHARD MIX,11,M,TRUE,Staten Island,
11446,January 05 2018,DOG,Boxer,5,M,TRUE,Staten Island,10309
11447,January 06 2018,DOG,MIXED BREED,,M,FALSE,Staten Island,
11448,January 08 2018,DOG,"Poodle, Miniature",11,M,TRUE,Staten Island,10314
11451,January 24 2018,DOG,Pit Bull,1,M,FALSE,Staten Island,10301
11452,January 24 2018,DOG,HUSKY / ROTTWEILER MIX,8,M,FALSE,Staten Island,10303
11453,January 25 2018,DOG,Pit Bull,4,M,TRUE,Staten Island,10306
11454,January 25 2018,DOG,Pit Bull,4,M,TRUE,Staten Island,10306
11455,January 29 2018,DOG,Pit Bull,6,M,TRUE,Staten Island,10302
11456,January 30 2018,DOG,Pit Bull,2,M,FALSE,Staten Island,10314
11458,January 03 2018,DOG,German Shepherd,5,M,FALSE,Staten Island,
11460,February 11 2018,DOG,Mixed/Other,7,M,FALSE,Staten Island,10309
11461,January 28 2018,DOG,Mixed/Other,4,M,FALSE,Staten Island,10306
11462,January 28 2018,DOG,Mixed/Other,4,M,FALSE,Staten Island,10312
11463,February 18 2018,DOG,Shih Tzu,6,M,TRUE,Staten Island,
11466,February 21 2018,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,TRUE,Staten Island,10303
11467,February 20 2018,DOG,MIXED TERRIER,6,M,TRUE,Staten Island,10309
11473,February 24 2018,DOG,Pit Bull,5,M,TRUE,Staten Island,
11474,February 25 2018,DOG,Maltese,8,M,TRUE,Staten Island,10314
11475,February 26 2018,DOG,Pit Bull,2,M,FALSE,Staten Island,10314
11476,February 27 2018,DOG,GERMAN SHEPHARD/RHODESIAN RIDGEBACK,2,M,FALSE,Staten Island,10312
11479,February 13 2018,DOG,CHIHUAHUA/ POODLE MIX,,M,FALSE,Staten Island,10303
11483,March 13 2018,DOG,Bull dog,3,M,TRUE,Staten Island,10309
11487,March 22 2018,DOG,Pit Bull,7MTHS,M,FALSE,Staten Island,10302
11490,March 23 2018,DOG,Shih Tzu,9,M,TRUE,Staten Island,10312
11491,March 23 2018,DOG,JAPANESE SPITZ X,2022-02-04 0:00:00,M,TRUE,Staten Island,10308
11492,April 01 2018,DOG,Pit Bull,6,M,FALSE,Staten Island,10314
11502,April 14 2018,DOG,Border Terrier,3,M,TRUE,Staten Island,10307
11503,April 17 2018,DOG,Pit Bull,6,M,TRUE,Staten Island,10314
11505,April 21 2018,DOG,Rottweiler,2,M,FALSE,Staten Island,
11508,April 27 2018,DOG,Mixed/Other,1,M,FALSE,Staten Island,10306
11511,May 03 2018,DOG,Mixed/Other,4,M,FALSE,Staten Island,10306
11515,May 10 2018,DOG,Beagle,14,M,FALSE,Staten Island,10314
11516,May 12 2018,DOG,TERRIER MIX,8,M,TRUE,Staten Island,10307
11525,May 05 2018,DOG,LARGE TERRIER CROSS,1,M,FALSE,Staten Island,10305
11529,May 30 2018,DOG,German Shepherd,6,M,TRUE,Staten Island,10305
11532,June 02 2018,DOG,Labrador Retriever,1,M,FALSE,Staten Island,10306
11534,June 02 2018,DOG,Rottweiler,1,M,FALSE,Staten Island,10306
11538,June 07 2018,DOG,Pit Bull,1,M,TRUE,Staten Island,
11540,June 11 2018,DOG,RED NOSE PIT BULL,8M,M,FALSE,Staten Island,10302
11541,June 12 2018,DOG,Yorkshire Terrier,10,M,FALSE,Staten Island,10310
11542,June 14 2018,DOG,Belgian Malinois,11M,M,FALSE,Staten Island,10306
11545,June 15 2018,DOG,MALTESE / SHIH TZU MIX,9,M,FALSE,Staten Island,10312
11546,June 17 2018,DOG,Mixed/Other,1,M,FALSE,Staten Island,10309
11548,June 20 2018,DOG,Pit Bull,2,M,FALSE,Staten Island,10304
11549,June 20 2018,DOG,Pit Bull,2,M,FALSE,Staten Island,10304
11550,June 22 2018,DOG,Doberman Pinscher,3,M,FALSE,Staten Island,10312
11551,June 23 2018,DOG,Staffordshire Bull Terrier,5,M,TRUE,Staten Island,10301
11555,July 04 2018,DOG,JACK RUSSELL/MALTESE MIX,8,M,TRUE,Staten Island,
11556,July 08 2018,DOG,Mixed/Other,8M,M,FALSE,Staten Island,10309
11557,July 07 2018,DOG,"Bull Dog, French",6,M,TRUE,Staten Island,10314
11558,July 03 2018,DOG,MALTI-POO,10,M,TRUE,Staten Island,10304
11559,July 12 2018,DOG,Rottweiler,2,M,FALSE,Staten Island,10308
11561,July 10 2018,DOG,"Poodle, Standard",13,M,FALSE,Staten Island,10301
11562,July 12 2018,DOG,Labrador Retriever,6,M,TRUE,Staten Island,10306
11568,June 22 2018,DOG,"Bull Dog, English",,M,FALSE,Staten Island,10312
11570,July 22 2018,DOG,Mixed/Other,1,M,FALSE,Staten Island,10309
11571,July 19 2018,DOG,Cocker Spaniel,5,M,TRUE,Staten Island,10301
11572,July 19 2018,DOG,Cocker Spaniel,5,M,TRUE,Staten Island,10301
11576,July 25 2018,DOG,Pit Bull,,M,FALSE,Staten Island,10304
11579,July 31 2018,DOG,BASENJI,1,M,FALSE,Staten Island,10312
11584,July 14 2018,DOG,Pit Bull,13,M,TRUE,Staten Island,10301
11586,July 31 2018,DOG,Mixed/Other,6,M,FALSE,Staten Island,10314
11587,July 31 2018,DOG,Mixed/Other,6,M,FALSE,Staten Island,10314
11588,July 30 2018,DOG,Labrador Retriever Crossbreed,2-3YRS,M,TRUE,Staten Island,10309
11593,August 08 2018,DOG,Mixed/Other,,M,FALSE,Staten Island,10314
11594,August 08 2018,DOG,Miniature Pinscher,6,M,FALSE,Staten Island,10307
11599,August 16 2018,DOG,MALTIPOO,1,M,FALSE,Staten Island,
11601,August 08 2018,DOG,ROTTWEILER/HUSKY MIX,3,M,TRUE,Staten Island,10314
11603,August 19 2018,DOG,"Poodle, Standard",3,M,FALSE,Staten Island,10310
11604,August 24 2018,DOG,Mixed/Other,10,M,FALSE,Staten Island,10302
11605,August 23 2018,DOG,"Schnauzer, Miniature",6,M,TRUE,Staten Island,10304
11607,August 18 2018,DOG,Labrador Retriever Crossbreed,8,M,FALSE,Staten Island,10305
11611,September 02 2018,DOG,Boston Terrier,3,M,TRUE,Staten Island,10307
11612,August 31 2018,DOG,Mixed/Other,15,M,FALSE,Staten Island,10304
11614,September 07 2018,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,TRUE,Staten Island,10301
11615,September 08 2018,DOG,PITBULL BOXER MIX,3,M,FALSE,Staten Island,10309
11617,September 16 2018,DOG,Pit Bull,3,M,FALSE,Staten Island,10309
11623,September 24 2018,DOG,MALTESE / WESTIE MIX,5,M,TRUE,Staten Island,10305
11627,September 21 2018,DOG,DOBERMAN AND LABRADOR,1,M,TRUE,Staten Island,
11629,October 09 2018,DOG,German Shepherd,7,M,FALSE,Staten Island,10306
11630,October 10 2018,DOG,Mixed/Other,3,M,FALSE,Staten Island,10306
11631,October 10 2018,DOG,Mixed/Other,3,M,FALSE,Staten Island,10306
11632,October 10 2018,DOG,Mixed/Other,3,M,FALSE,Staten Island,10306
11634,October 08 2018,DOG,German Shepherd,11M,M,FALSE,Staten Island,
11636,August 20 2018,DOG,Pit Bull,9,M,TRUE,Staten Island,10301
11637,September 08 2018,DOG,Chihuahua,5,M,FALSE,Staten Island,10304
11638,October 20 2018,DOG,Pit Bull,2,M,FALSE,Staten Island,10303
11642,October 05 2018,DOG,Boxer,5,M,FALSE,Staten Island,
11645,October 29 2018,DOG,Rottweiler,7M,M,TRUE,Staten Island,10314
11646,October 11 2018,DOG,Shih Tzu,12,M,TRUE,Staten Island,
11647,October 29 2018,DOG,Jack Russ,7,M,TRUE,Staten Island,10314
11650,October 11 2018,DOG,Pit Bull,4,M,FALSE,Staten Island,10301
11652,October 23 2018,DOG,Jack Russ,15,M,FALSE,Staten Island,10312
11654,November 03 2018,DOG,RAT TERRIER,11,M,TRUE,Staten Island,10303
11657,November 06 2018,DOG,Shih Tzu,3,M,TRUE,Staten Island,10306
11659,November 07 2018,DOG,HOUND / LAB MIX,4,M,TRUE,Staten Island,
11668,November 25 2018,DOG,Pit Bull,1,M,TRUE,Staten Island,10310
11669,November 23 2018,DOG,Rhodesian Ridgeback,3,M,TRUE,Staten Island,10305
11672,November 28 2018,DOG,German Shepherd Crossbreed,12,M,TRUE,Staten Island,10314
11674,December 01 2018,DOG,LABRADOR / HOUND MIX,9,M,TRUE,Staten Island,10304
11678,December 10 2018,DOG,Pit Bull,1,M,FALSE,Staten Island,10309
11679,December 11 2018,DOG,POCKET BULLY/BULLDOG MIX,3,M,FALSE,Staten Island,10310
11680,December 05 2018,DOG,DACHSHUND / CHIHUAHUA MIX,4,M,FALSE,Staten Island,10303
11682,December 13 2018,DOG,Pit Bull,11M,M,TRUE,Staten Island,10309
11686,December 25 2018,DOG,Belgian Malinois,3,M,FALSE,Staten Island,10312
11687,December 19 2018,DOG,MIXED BREED,1,M,FALSE,Staten Island,10314
11688,December 23 2018,DOG,"Bull Dog, English",2 1/2,M,FALSE,Staten Island,10312
11689,December 24 2018,DOG,Mixed/Other,12,M,FALSE,Staten Island,10302
11690,December 24 2018,DOG,Mixed/Other,12 YRS,M,FALSE,Staten Island,10302
11691,December 24 2018,DOG,Mixed/Other,12,M,FALSE,Staten Island,10302
11693,December 28 2018,DOG,Labrador Retriever,4,M,TRUE,Staten Island,10314
11694,December 31 2018,DOG,POTCAKE,4,M,TRUE,Staten Island,
11699,January 07 2019,DOG,VIZSLA BREED,2,M,FALSE,Staten Island,
11701,January 07 2019,DOG,Pit Bull,3,M,FALSE,Staten Island,10304
11702,January 10 2019,DOG,MIXED BREED,1,M,TRUE,Staten Island,10303
11703,January 11 2019,DOG,German Shepherd,8,M,FALSE,Staten Island,10301
11704,January 12 2019,DOG,Pit Bull,,M,FALSE,Staten Island,10305
11705,January 11 2019,DOG,Yorkshire Terrier,7,M,TRUE,Staten Island,10314
11706,January 14 2019,DOG,German Shepherd,6,M,FALSE,Staten Island,
11707,January 14 2019,DOG,Rottweiler,,M,FALSE,Staten Island,10305
11711,January 21 2019,DOG,HAVAPOO MIX,2,M,TRUE,Staten Island,10312
11716,February 03 2019,DOG,American Pit Bull Mix / Pit Bull Mix,,M,FALSE,Staten Island,10312
11717,January 31 2019,DOG,German Shepherd Crossbreed,13,M,TRUE,Staten Island,10314
11721,February 13 2019,DOG,German Shepherd,2,M,TRUE,Staten Island,10306
11722,February 16 2019,DOG,ARUBIAN CUNUCU,1,M,FALSE,Staten Island,10314
11726,February 19 2019,DOG,Yorkshire Terrier Crossbreed,3,M,TRUE,Staten Island,10309
11730,February 25 2019,DOG,"Bull Dog, English",3,M,FALSE,Staten Island,
11731,February 25 2019,DOG,BOXER/PIT BULL MIX,3,M,TRUE,Staten Island,10308
11733,February 27 2019,DOG,West High White Terrier,4,M,TRUE,Staten Island,10314
11735,March 06 2019,DOG,Maltese,7,M,TRUE,Staten Island,10308
11740,March 13 2019,DOG,Cocker Spaniel,6,M,TRUE,Staten Island,10314
11741,March 13 2019,DOG,CHINESE CRESTED POWDER PUFF,9,M,TRUE,Staten Island,10304
11742,February 13 2019,DOG,Doberman Pinscher,2,M,FALSE,Staten Island,10304
11744,March 16 2019,DOG,American Pit Bull Terrier/Pit Bull,8,M,TRUE,Staten Island,10312
11746,March 18 2019,DOG,Mixed/Other,9,M,FALSE,Staten Island,10310
11749,March 15 2019,DOG,Shih Tzu,5,M,FALSE,Staten Island,10308
11750,February 15 2019,DOG,Australian Shepherd,4,M,TRUE,Staten Island,
11754,March 30 2019,DOG,Pit Bull,5 yrs,M,TRUE,Staten Island,
11755,March 30 2019,DOG,Pit Bull,5 YRS,M,TRUE,Staten Island,
11757,December 16 2018,DOG,"Cocker Spaniel, American",4,M,TRUE,Staten Island,10306
11760,April 14 2019,DOG,Pit Bull,3,M,TRUE,Staten Island,10302
11762,April 15 2019,DOG,MIXED BREED,2,M,FALSE,Staten Island,10304
11763,April 16 2019,DOG,Lhasa Apso,12,M,FALSE,Staten Island,10306
11765,April 20 2019,DOG,BEAGLE / CHIHUAHUA MIX,7,M,TRUE,Staten Island,10305
11767,April 19 2019,DOG,Siberian Husky,1,M,TRUE,Staten Island,10305
11777,May 01 2019,DOG,Yorkshire Terrier,3,M,FALSE,Staten Island,
11778,April 24 2019,DOG,MALTESE / POODLE MIX,11,M,TRUE,Staten Island,10312
11781,May 03 2019,DOG,Bull dog,2,M,FALSE,Staten Island,10304
11782,May 04 2019,DOG,,3,M,FALSE,Staten Island,10312
11784,May 04 2019,DOG,Rottweiler,2,M,TRUE,Staten Island,10302
11791,May 04 2019,DOG,Bull Terrier,2,M,TRUE,Staten Island,10312
11793,May 12 2019,DOG,MIXED,5,M,FALSE,Staten Island,10314
11796,May 18 2019,DOG,Shih Tzu,1,M,TRUE,Staten Island,10314
11798,May 18 2019,DOG,Labrador Retriever,7,M,TRUE,Staten Island,10306
11799,May 22 2019,DOG,Pit Bull,2,M,FALSE,Staten Island,10303
11801,May 27 2019,DOG,German Shepherd,1,M,TRUE,Staten Island,
11806,May 24 2019,DOG,CORGI,6,M,TRUE,Staten Island,10309
11807,May 30 2019,DOG,LHASA APSO / POODLE MIX,2,M,TRUE,Staten Island,10306
11808,June 01 2019,DOG,Shih Tzu,6,M,TRUE,Staten Island,10314
11809,May 31 2019,DOG,"Schnauzer, Miniature",2,M,TRUE,Staten Island,10306
11810,June 02 2019,DOG,Shih Tzu,9,M,TRUE,Staten Island,10312
11813,May 31 2019,DOG,Shih Tzu,14,M,TRUE,Staten Island,10312
11816,May 26 2019,DOG,Pit Bull,,M,FALSE,Staten Island,10312
11820,June 09 2019,DOG,Cane Corso,6,M,TRUE,Staten Island,10307
11822,May 13 2019,DOG,American Pit Bull Terrier/Pit Bull,2,M,TRUE,Staten Island,10307
11824,June 03 2019,DOG,BOXER / AMERICAN BULL DOG MIX,3,M,TRUE,Staten Island,10309
11826,June 13 2019,DOG,Pit Bull,,M,FALSE,Staten Island,10303
11830,June 23 2019,DOG,Lhasa Apso,3,M,TRUE,Staten Island,10309
11831,June 24 2019,DOG,MIXED,3,M,FALSE,Staten Island,10309
11834,June 26 2019,DOG,YORKIE / POODLE MIX,8,M,TRUE,Staten Island,10306
11838,June 30 2019,DOG,Pit Bull,5,M,FALSE,Staten Island,10309
11840,July 05 2019,DOG,Mixed/Other,2,M,FALSE,Staten Island,10312
11841,July 06 2019,DOG,Pit Bull,2,M,FALSE,Staten Island,10312
11842,July 07 2019,DOG,German Shepherd,1,M,TRUE,Staten Island,
11843,June 03 2019,DOG,Pug,,M,FALSE,Staten Island,10309
11845,July 09 2019,DOG,Cocker Spaniel,11M,M,TRUE,Staten Island,
11851,July 10 2019,DOG,UNKNOWN,3,M,FALSE,Staten Island,10305
11856,July 13 2019,DOG,Chihuahua Crossbreed,10,M,FALSE,Staten Island,
11857,July 13 2019,DOG,"Poodle, Standard",1,M,TRUE,Staten Island,10304
11860,July 10 2019,DOG,German Shepherd,7,M,TRUE,Staten Island,10312
11861,July 22 2019,DOG,Akita,9,M,TRUE,Staten Island,10303
11864,July 18 2019,DOG,UNKNOWN,3,M,FALSE,Staten Island,10314
11865,July 23 2019,DOG,Mixed/Other,3,M,FALSE,Staten Island,10314
11867,July 10 2019,DOG,UNKNOWN,3,M,FALSE,Staten Island,10305
11869,February 14 2019,DOG,German Shepherd,7,M,TRUE,Staten Island,10312
11871,July 30 2019,DOG,SHEPHERD/MASTIFF X,4,M,TRUE,Staten Island,10312
11875,August 03 2019,DOG,"Poodle, Standard",3,M,TRUE,Staten Island,10301
11877,August 03 2019,DOG,Bichon Frise,9M,M,TRUE,Staten Island,
11879,August 05 2019,DOG,Shih Tzu,10,M,TRUE,Staten Island,10309
11880,August 02 2019,DOG,Cairn Terrier,7,M,TRUE,Staten Island,10314
11881,August 08 2019,DOG,Shiba Inu,2,M,TRUE,Staten Island,10314
11884,August 08 2019,DOG,Boxer,,M,TRUE,Staten Island,10307
11886,August 09 2019,DOG,RAT TERRIER,8,M,FALSE,Staten Island,10314
11888,July 21 2019,DOG,Pit Bull,3,M,FALSE,Staten Island,10305
11890,August 15 2019,DOG,Puggle,12,M,TRUE,Staten Island,10309
11896,August 20 2019,DOG,Pit Bull,1,M,FALSE,Staten Island,10309
11901,August 21 2019,DOG,PIT BULL/MASTIFF MIX,2,M,TRUE,Staten Island,
11902,August 17 2019,DOG,POODLE X,7,M,TRUE,Staten Island,10306
11907,September 01 2019,DOG,UNKNOWN,3,M,FALSE,Staten Island,10310
11909,September 05 2019,DOG,Pit Bull,1,M,TRUE,Staten Island,10310
11911,September 06 2019,DOG,SHIH TZU / YORKIE MIX,2,M,FALSE,Staten Island,10302
11913,September 07 2019,DOG,UNKNOWN,1,M,FALSE,Staten Island,10306
11914,September 06 2019,DOG,CHIHUAHUA/TERRIER,,M,FALSE,Staten Island,
11915,September 09 2019,DOG,MIXED,2,M,TRUE,Staten Island,10314
11916,September 08 2019,DOG,Pit Bull,,M,FALSE,Staten Island,
11917,September 09 2019,DOG,"Bull Dog, English",2,M,TRUE,Staten Island,10312
11919,September 11 2019,DOG,Maltese,6,M,TRUE,Staten Island,10306
11920,September 14 2019,DOG,Great Dane,4,M,FALSE,Staten Island,10312
11922,September 14 2019,DOG,MIXED BREED,8,M,FALSE,Staten Island,10312
11925,September 18 2019,DOG,Pit Bull,4,M,FALSE,Staten Island,10312
11926,September 08 2019,DOG,Pomeranian,13,M,FALSE,Staten Island,10308
11927,September 14 2019,DOG,Pit Bull,4,M,TRUE,Staten Island,10314
11930,September 25 2019,DOG,Maltese,5,M,FALSE,Staten Island,10303
